"item","max.factor","max.value"
"3292",2,-0.0217698570220184
"5610",2,-0.0217046255183264
"797",2,-0.0216524008497299
"152",2,-0.0216089831084163
"2832",2,-0.0215470213848707
"5923",2,-0.0215439650312795
"3665",2,-0.0215095507628397
"3010",2,-0.0213092063792356
"1623",2,-0.0212750108381359
"3806",2,-0.0212369073734538
"1830",2,-0.0212158111054477
"237",2,-0.0211642293728687
"1586",2,-0.0211099784227667
"4741",2,-0.021035587111393
"1931",2,-0.0208893908864047
"4553",2,-0.0208110926583889
"610",2,-0.0207927077406463
"3449",2,-0.0207180754498889
"4378",2,-0.0207172157048674
"2270",2,-0.0205927893354843
"3322",2,-0.0205422703601095
"2428",2,-0.0205182479971104
"1048",2,-0.0204885443969763
"4619",2,-0.0204745678807307
"1209",2,-0.0204583960806855
"3664",2,-0.0204556164249561
"1442",2,-0.0204193403453814
"4513",2,-0.0203505502836113
"6209",2,-0.0202258766885682
"2641",2,-0.0202203327813109
"6305",2,-0.020034291319132
"1382",2,-0.0199571825349232
"6263",2,-0.0199223914429391
"1812",2,-0.0199020958176472
"4084",2,-0.0198227793093762
"467",2,-0.0197655451296214
"6476",2,-0.0197327189812099
"2403",2,-0.0195330155549436
"3962",2,-0.019485903677144
"4567",2,-0.0192321667691285
"1718",2,-0.0191946128304854
"4105",2,-0.0191394088256386
"2814",2,-0.0190673505959674
"2531",2,-0.019029590233725
"1006",2,-0.0190151941063911
"1642",2,-0.0189831836983113
"3936",2,-0.0188498663930688
"386",2,-0.0188101238813639
"629",2,-0.0187811915777265
"4660",2,-0.0187457310580323
"3370",2,-0.0187314657118947
"1472",2,-0.018616064672978
"5925",2,-0.0185657637447951
"5675",2,-0.0185541606740191
"5447",2,-0.0185489705195317
"967",2,-0.0185068776928068
"1253",2,-0.018375530902297
"4304",2,-0.0183708632003634
"4647",2,-0.0183327347425329
"3648",2,-0.0182904965880311
"751",2,-0.0182508440113531
"2342",2,-0.0181642244846751
"5542",2,-0.018112370613056
"5163",2,-0.0180737880933142
"893",2,-0.0180640441647697
"5818",2,-0.0180353764767659
"6147",2,-0.0179957065205572
"4128",2,-0.0179894036546975
"129",2,-0.0179886566553406
"1042",2,-0.0179588094261518
"994",2,-0.0179502827852313
"4791",2,-0.0179416632450566
"5036",2,-0.0178381365123868
"2639",2,-0.0178082009681916
"2542",2,-0.0177532183103082
"6489",2,-0.0177336569820444
"3638",2,-0.0177208672499342
"1169",2,-0.0177064401177673
"5099",2,-0.0176809284549685
"141",2,-0.0176718247931196
"1859",2,-0.017568775052195
"3704",2,-0.0175236585276294
"108",2,-0.0174119701114551
"5437",2,-0.0173178191742468
"348",2,-0.0172999996721913
"3959",2,-0.0172556733569393
"4997",2,-0.0172537437282269
"4330",2,-0.0172170636701257
"1128",2,-0.0172151097929163
"2001",2,-0.0171861640389517
"2734",2,-0.0171845675408069
"1817",2,-0.0171613307451708
"3868",2,-0.0171447795376169
"5035",2,-0.0171328968769308
"4387",2,-0.0170731381188592
"5780",2,-0.0170198139780695
"3360",2,-0.0170118707278216
"4363",2,-0.0169658593973593
"6332",2,-0.0169604533048465
"6254",2,-0.0169119326057087
"1565",2,-0.016839558691732
"3941",2,-0.0167326243050234
"3770",2,-0.0167019509745441
"1028",2,-0.0166965531877713
"3964",2,-0.0166849028391227
"5889",2,-0.0166770776474651
"4636",2,-0.0166603029565263
"5380",2,-0.0166551269665547
"5552",2,-0.0166509263824545
"3339",2,-0.0165873739265227
"5387",2,-0.0165581586690144
"1602",2,-0.016434730486607
"1273",2,-0.0164008669433627
"5184",2,-0.016388504857252
"3554",2,-0.0163249845266965
"4766",2,-0.0163154519299109
"6137",2,-0.0162745916882633
"1840",2,-0.0162696403502641
"1633",2,-0.0162583204786432
"5949",2,-0.0161744916833398
"5472",2,-0.0161637526677527
"6184",2,-0.0161144138614676
"5337",2,-0.0161105121100575
"2113",2,-0.0160987027213162
"5424",2,-0.0160603282552038
"1339",2,-0.0160379524283827
"395",2,-0.016020300336635
"3223",2,-0.0159542152382136
"4700",2,-0.015932800687329
"786",2,-0.0158281226155089
"3956",2,-0.0157896562397578
"550",2,-0.0157751733544571
"956",2,-0.0157162908382717
"104",2,-0.0157016629158475
"1011",2,-0.0156707117599125
"2829",2,-0.0156681419343642
"1938",2,-0.0156593622670963
"4055",2,-0.0156470993001005
"2541",2,-0.0156439704686659
"1973",2,-0.0156154417032051
"5750",2,-0.0155760555489287
"2575",2,-0.0155572039049564
"1778",2,-0.0155504905805713
"3455",2,-0.0155161003732031
"4643",2,-0.0155134418570651
"3659",2,-0.0154644812157794
"4654",2,-0.0154638405663607
"123",2,-0.0153741364833454
"3140",2,-0.0153729629249519
"2435",2,-0.0153514525371473
"4258",2,-0.0153285505936742
"4777",2,-0.0152544065748906
"4814",2,-0.0152284891749393
"5985",2,-0.0152247013022142
"611",2,-0.0151950842769977
"4100",2,-0.0151606670129951
"2602",2,-0.0151482940055815
"6295",2,-0.0151204938758768
"928",2,-0.0150810353875272
"5993",2,-0.0149945391987126
"4547",2,-0.0149757353516246
"6478",2,-0.0149687857936422
"2041",2,-0.0149647034607748
"3434",2,-0.014937687607444
"6157",2,-0.0149104006882642
"3104",2,-0.0148781614998282
"4052",2,-0.0148589332255873
"2815",2,-0.0147787808451558
"4136",2,-0.0147361667494073
"6085",2,-0.01473333958187
"3527",2,-0.014619379153959
"3342",2,-0.0146156294094993
"738",2,-0.0145487722336227
"1150",2,-0.0145412636502295
"433",2,-0.0144960817744248
"3044",2,-0.0143921510244498
"1993",2,-0.0143692415535181
"1148",2,-0.0142715173826022
"2008",2,-0.0142473413352827
"6077",2,-0.0142099134566799
"5315",2,-0.0141905748506842
"5303",2,-0.0141187468004367
"5018",2,-0.0140411948333125
"3866",2,-0.0140384633528602
"2896",2,-0.014036954995302
"3536",2,-0.0140117122668682
"393",2,-0.0139787186671272
"1220",2,-0.0139742019739723
"4906",2,-0.0139705325628678
"2782",2,-0.0138665997609319
"6238",2,-0.0138526981791187
"573",2,-0.013848065308002
"1524",2,-0.0138264344347177
"4013",2,-0.0137453492843198
"6307",2,-0.0137209500644509
"4565",2,-0.0135805580201259
"5088",2,-0.0135103560844935
"2985",2,-0.0134887830856375
"2226",2,-0.0134732525582379
"6114",2,-0.0134366460589463
"718",2,-0.0133928582400205
"4994",2,-0.0133747875670045
"4419",2,-0.0133507825878166
"4807",2,-0.0133288658412197
"369",2,-0.0133104758017518
"6011",2,-0.0133038849212705
"3418",2,-0.0132802919267193
"5769",2,-0.0132748201501277
"1251",2,-0.0131824601933836
"3922",2,-0.0131786421662635
"2213",2,-0.0131637190506625
"4186",2,-0.0131580404960531
"4585",2,-0.0131209594906046
"6167",2,-0.0130797955093256
"2768",2,-0.0129910078697796
"992",2,-0.0129653274370791
"5244",2,-0.0129395616826781
"157",2,-0.0128021769306176
"3830",2,-0.0127341707504735
"3904",2,-0.0127196836951503
"1680",2,-0.012691448115735
"2785",2,-0.0126727583910956
"1069",2,-0.0126419653476655
"470",2,-0.0125715720293741
"4838",2,-0.0125684681531565
"4334",2,-0.0125683188781037
"4219",2,-0.0125493981870886
"1207",2,-0.0125296055934066
"4510",2,-0.0125059882412012
"2536",2,-0.0124824795186234
"2230",2,-0.0124579397418269
"4677",2,-0.0124360834540577
"1892",2,-0.0123823784431047
"2366",2,-0.0123749765724089
"2181",2,-0.012352466349173
"2054",2,-0.0122874804744137
"977",2,-0.0120419387245568
"4218",2,-0.0120372294066132
"4143",2,-0.0120355398939871
"5032",2,-0.0119989758030358
"5436",2,-0.0119048161416473
"1568",2,-0.0118997389380232
"4511",2,-0.0118441368509322
"4113",2,-0.011831602864908
"5187",2,-0.0116851645918891
"3867",2,-0.0116702125541007
"1666",2,-0.0116279074637091
"5350",2,-0.0116191829183681
"2051",2,-0.0116186096153344
"3752",2,-0.0115594249109929
"176",2,-0.0115527239698444
"5779",2,-0.011465845992241
"4515",2,-0.011411439893384
"2238",2,-0.011400865734815
"1655",2,-0.0114003976724604
"4000",2,-0.0113714360576403
"3586",2,-0.0113484279619554
"1992",2,-0.0112980273586473
"4686",2,-0.0112736683233806
"5548",2,-0.0112726905744936
"5250",2,-0.0112253324601285
"3348",2,-0.0112181259700023
"1327",2,-0.0111788388322414
"21",2,-0.011095802759054
"2389",2,-0.0110909292207119
"5121",2,-0.0110452446852197
"3928",2,-0.0110442035868726
"110",2,-0.0110272338234682
"6248",2,-0.0110230075273028
"3004",2,-0.0110072057747875
"3118",2,-0.010973737603129
"3874",2,-0.0109593413942015
"78",2,-0.0109247285156493
"3448",2,-0.0109015636672389
"1742",2,-0.0108865852146591
"5348",2,-0.0108517554779532
"509",2,-0.0108099850873749
"398",2,-0.0107734898148006
"1135",2,-0.0107673509729815
"5219",2,-0.0107168743589909
"6143",2,-0.0106952713290155
"3751",2,-0.0106758094233972
"1579",2,-0.0105939974895737
"1594",2,-0.0105927822612481
"2737",2,-0.0105460396860305
"1144",2,-0.0104794597715211
"169",2,-0.0104720712948365
"614",2,-0.010427305750804
"4815",2,-0.0103985827331626
"5561",2,-0.0103943907448112
"3326",2,-0.0103355388395807
"5954",2,-0.0103208352926225
"2758",2,-0.0103208226097
"5809",2,-0.0102952148574612
"1745",2,-0.0102672035211596
"4736",2,-0.0102591621668617
"4862",2,-0.0102540349707789
"3743",2,-0.0102476065458444
"3861",2,-0.0102318387766076
"4224",2,-0.0102151842907176
"3422",2,-0.010196887225097
"3620",2,-0.0101730309709439
"4794",2,-0.0101682891596289
"6430",2,-0.0101647464623653
"1782",2,-0.0101503320717363
"2330",2,-0.00994945077958581
"1486",2,-0.0099353057502201
"2905",2,-0.00991681761462449
"5464",2,-0.00986528867269733
"2034",2,-0.0098599998178525
"6032",2,-0.00985369499205111
"6447",2,-0.00980037740346316
"5275",2,-0.00979732832838801
"3197",2,-0.00968879814299936
"4762",2,-0.00966409015286502
"3270",2,-0.00963464975738921
"2784",2,-0.00960946267599173
"575",2,-0.00957747432964606
"576",2,-0.00957747432964606
"201",2,-0.00952500932854594
"5352",2,-0.00950671055003431
"2380",2,-0.00949437721100042
"3439",2,-0.00945914208419417
"749",2,-0.00942029764856575
"4964",2,-0.00936745531461364
"880",2,-0.00936291425753211
"4508",2,-0.0091942141405005
"1549",2,-0.00919052522607939
"4043",2,-0.00913547107274948
"6242",2,-0.0090845022198293
"2369",2,-0.00905227849357556
"5304",2,-0.00899881961722799
"345",2,-0.00897498375948433
"855",2,-0.00897243504333595
"1784",2,-0.0088796794198994
"5146",2,-0.00885769000165344
"1067",2,-0.00882906604027922
"3541",2,-0.0088062751873569
"2127",2,-0.00879683766159198
"1154",2,-0.00867849377770876
"2123",2,-0.00865560716066014
"5557",2,-0.00862459684379261
"4541",2,-0.00860299713758931
"4743",2,-0.00852321352112405
"3233",2,-0.00850125137456837
"5026",2,-0.00849278622693125
"5127",2,-0.00848330574898708
"2432",2,-0.00847633045336492
"3458",2,-0.00847488299201517
"5019",2,-0.00837385106491126
"3438",2,-0.00834660647814439
"5053",2,-0.00834470839237911
"6313",2,-0.00831989841646051
"1174",2,-0.00827214581220621
"3212",2,-0.00816324207707693
"4952",2,-0.00807163751402203
"5277",2,-0.00807067287059784
"2042",2,-0.00798454364563356
"1348",2,-0.00797803905335992
"6122",2,-0.00794467673313463
"4016",2,-0.00794324084023542
"3499",2,-0.00793449639543116
"6132",2,-0.00793069725847032
"217",2,-0.00790437024796084
"511",2,-0.00784078329434183
"2849",2,-0.00781926120312405
"3860",2,-0.00778042869444395
"6089",2,-0.00774285923055836
"4182",2,-0.00770292400210192
"4540",2,-0.00767417283970276
"978",2,-0.00761050795341276
"5199",2,-0.00757877126336291
"4817",2,-0.00753162748359754
"81",2,-0.00752947726033443
"2678",2,-0.00746636198275192
"5977",2,-0.00737775762172166
"118",2,-0.00735370079724625
"79",2,-0.00735283692480825
"1634",2,-0.00730446959504016
"1185",2,-0.00729446084930694
"6163",2,-0.00729357790475501
"4091",2,-0.00722703704970649
"3485",2,-0.00720514304293694
"6345",2,-0.00717077605286544
"6328",2,-0.00713506404928023
"871",2,-0.00702168861641198
"4760",2,-0.00698568116636158
"5996",2,-0.0069587583745168
"248",2,-0.00692077883056666
"1585",2,-0.0068837747767599
"3763",2,-0.00684628757019677
"2455",2,-0.0068452132983141
"4809",2,-0.00683512767777272
"6243",2,-0.00680641224497664
"6500",2,-0.00673002580098274
"2094",2,-0.0067195018299854
"4097",2,-0.00670193509786557
"4014",2,-0.00665754530274287
"3552",2,-0.0066499372414018
"4120",2,-0.00646126673244344
"4",2,-0.00636322183427677
"2188",2,-0.00628852156643745
"2055",2,-0.00627215108068154
"2925",2,-0.00616839259583184
"6067",2,-0.00615891477624184
"4356",2,-0.00606654711937617
"3919",2,-0.00600296645393317
"4891",2,-0.00599242012249463
"1290",2,-0.00594999433162931
"4004",2,-0.00594081897889497
"2637",2,-0.00588080559607462
"4922",2,-0.0056219967105758
"411",2,-0.00546555872633439
"438",2,-0.00538821325750754
"4139",2,-0.00533904118910911
"5323",2,-0.00530855338304306
"4117",2,-0.00529429950700037
"3205",2,-0.00520727737130799
"3156",2,-0.00519895415528075
"4189",2,-0.00516514832544404
"3655",2,-0.00507015680626399
"3543",2,-0.00503957034361786
"5764",2,-0.00502027098197543
"2851",2,-0.00500383189263071
"3918",2,-0.00487869697236213
"4832",2,-0.00487375896009633
"455",2,-0.00487166751477955
"234",2,-0.00486636391180385
"2576",2,-0.00483821994452454
"3245",2,-0.00482033004295494
"6228",2,-0.00474224620175492
"3988",2,-0.00469566465721082
"6253",2,-0.00469253095935864
"1587",2,-0.00468637691410481
"1645",2,-0.00455905454181315
"3979",2,-0.00445862958375869
"3632",2,-0.00443269513478002
"2019",2,-0.00432995284167621
"4283",2,-0.00416903013035989
"510",2,-0.00408054173718794
"190",2,-0.00403174725661094
"3143",2,-0.00397240251478875
"2031",2,-0.00383253676610405
"3403",2,-0.00359681765572824
"4102",2,-0.00356108635123575
"1082",2,-0.00311541891624146
"526",2,-0.0031115920161279
"1180",2,-0.00280352827446281
"3002",2,-0.00225164684250409
"525",2,-0.00206809988583739
"1451",3,0.0720566010681631
"3335",3,0.0611267853252508
"4085",3,0.0572787959407238
"1401",3,0.0566062557359129
"1062",3,0.0559115605581117
"2409",3,0.0556684125889204
"1518",3,0.0550821817411055
"280",3,0.0546322072584259
"1416",3,0.0531334031118105
"3740",3,0.0520507861945413
"867",3,0.0511113883514639
"6293",3,0.0510571671669814
"5443",3,0.0505309081085075
"1138",3,0.0492152183380526
"5040",3,0.0483639270511123
"4970",3,0.0476518183371897
"2645",3,0.0475764280555289
"531",3,0.0474012641837152
"1857",3,0.047340441305352
"6398",3,0.0472359660896714
"1225",3,0.0468627602280361
"2254",3,0.0468503508438005
"1752",3,0.0456032479380654
"38",3,0.0455505308672532
"6355",3,0.0455146984008513
"156",3,0.0454711279975898
"1984",3,0.0454307086829999
"4985",3,0.0453335858002498
"3217",3,0.0449884201321175
"2943",3,0.0449356200332558
"520",3,0.0447065106645213
"4648",3,0.0446044874462375
"763",3,0.0442770695799808
"6501",3,0.0439952628364475
"1453",3,0.0439622833383666
"3776",3,0.043755450033886
"334",3,0.0437419802828404
"1065",3,0.0437370709192758
"5705",3,0.0434165217732164
"3852",3,0.0433888401443373
"6438",3,0.0433327817100037
"6204",3,0.0432054339192655
"3186",3,0.0431741438306427
"5130",3,0.0430934099540291
"3216",3,0.0429271470308624
"3173",3,0.0429257766323519
"5240",3,0.0428040183508323
"972",3,0.0426582363958062
"2354",3,0.0426440579014865
"3273",3,0.0426057189769973
"1014",3,0.0426020196338405
"1432",3,0.0425804717371619
"5242",3,0.0425673287065143
"2205",3,0.0425516994859418
"6203",3,0.0424539166676826
"843",3,0.0422925617389866
"779",3,0.0422854383971284
"2946",3,0.0421917673714562
"3196",3,0.042120156094869
"1233",3,0.0421132629283425
"3116",3,0.0421075036450784
"211",3,0.0420786481971126
"4324",3,0.0420409467378223
"3232",3,0.0419156953311975
"1971",3,0.0418504850230571
"5310",3,0.0418288233977419
"5063",3,0.0418166379285353
"745",3,0.0417768958051732
"1351",3,0.0417508775757979
"1375",3,0.0416609386226319
"3522",3,0.0416346829283901
"3487",3,0.0415682576932944
"6179",3,0.0415637604162848
"6271",3,0.0415215365945874
"647",3,0.0415207520114145
"3585",3,0.0413857258604116
"566",3,0.0412836145901989
"1355",3,0.0412679303773163
"474",3,0.0410434339717594
"5708",3,0.0410239355428008
"4147",3,0.0409877094976094
"2689",3,0.0409588751810981
"6446",3,0.0409504995705857
"301",3,0.0409261310219562
"4220",3,0.0408685472981936
"1256",3,0.0408299064719883
"4389",3,0.0407796366139517
"2626",3,0.0407620192187134
"2700",3,0.0407470963134766
"147",3,0.0407376587339971
"3019",3,0.0406771472248511
"5896",3,0.0406152625928334
"2720",3,0.0405462875134377
"3600",3,0.0405179808591625
"1403",3,0.0404528905106951
"3802",3,0.0404405099156434
"213",3,0.0404367362998609
"2503",3,0.0404343545607463
"465",3,0.0404326653060907
"844",3,0.0404067027643179
"1358",3,0.040320579684443
"359",3,0.0402763726367038
"126",3,0.0402540019506196
"10",3,0.0400434734458837
"637",3,0.0400369766662791
"4333",3,0.0399919414796843
"822",3,0.0398953949154044
"4960",3,0.039849254550659
"2228",3,0.0396816808586193
"195",3,0.0396587300888063
"4022",3,0.0396445220155586
"6029",3,0.0395161235841562
"4360",3,0.0394459312105992
"4663",3,0.039388039340445
"4523",3,0.0393649209364213
"3538",3,0.0393624234179902
"1787",3,0.0393422721331762
"2301",3,0.0393209023861773
"2217",3,0.0392117615817884
"5133",3,0.0391752013443062
"6231",3,0.0391677831309953
"3060",3,0.0391091627569589
"1332",3,0.0390704484530057
"873",3,0.0389761490919481
"1539",3,0.0389735568564455
"1682",3,0.0389134222490689
"3690",3,0.0387772392942175
"529",3,0.0386882351040657
"4721",3,0.0386803008497502
"1417",3,0.0386776292125334
"2614",3,0.0386768647745693
"1",3,0.0386566417695519
"4238",3,0.0385668579126602
"4265",3,0.0385267485619171
"3683",3,0.0385260345139345
"4482",3,0.0385132833204309
"6075",3,0.0384091658836927
"4790",3,0.0383520177386658
"6437",3,0.0382895763095286
"5049",3,0.0382734704689427
"3295",3,0.0382278106337383
"468",3,0.0382083400313468
"1839",3,0.0381750860605822
"553",3,0.0381520437536087
"4788",3,0.0381062409359865
"1181",3,0.0380934455676488
"343",3,0.0380771331320162
"1200",3,0.0380610075999811
"6162",3,0.038020742309216
"5946",3,0.0379536691047637
"5899",3,0.0379112232507044
"3119",3,0.0377812510627985
"3018",3,0.0377511893321543
"2285",3,0.0376904623997692
"295",3,0.0376823199232102
"1739",3,0.0376309992962807
"2344",3,0.0376257070682219
"2451",3,0.0375987242777356
"1846",3,0.0375696264295514
"2148",3,0.037473925180619
"2149",3,0.037473925180619
"2578",3,0.0374510514160405
"1234",3,0.0372698979537749
"3900",3,0.0372534418714957
"55",3,0.037233851579779
"5471",3,0.0372204583461721
"3384",3,0.0371860819724925
"4595",3,0.0371825377849817
"6060",3,0.0371444555427913
"1727",3,0.03700992168411
"4896",3,0.0369975327914573
"1561",3,0.0369814082440602
"6507",3,0.0369406188190605
"1955",3,0.0368920932167196
"6291",3,0.0368781635839723
"3065",3,0.0367142240900908
"3742",3,0.0367044860185208
"3336",3,0.0366412773853834
"6175",3,0.0365692626562672
"2623",3,0.0365666752985696
"4342",3,0.036550759126616
"5943",3,0.036538283054801
"830",3,0.0365208932083831
"1668",3,0.0364147886672605
"1711",3,0.0363320184425374
"5004",3,0.03633016478271
"3359",3,0.0363101105557872
"2562",3,0.0362834750818224
"4881",3,0.0362585266607347
"3871",3,0.0362497561796956
"2482",3,0.0362409995335351
"5359",3,0.0361481869885647
"478",3,0.0361004412937201
"1037",3,0.0357765746291028
"3368",3,0.0357421604239482
"1641",3,0.035613239841502
"720",3,0.0355759962721624
"3856",3,0.0353879655233011
"1095",3,0.0352977647032753
"3790",3,0.0352633073577065
"3684",3,0.0351678041503136
"2933",3,0.0351483497363569
"4028",3,0.0345819592804689
"2070",3,0.0342863802000952
"886",3,0.0342659277214126
"4436",3,0.0340299546225396
"1601",3,0.0339740685597112
"1810",3,0.0332343924845524
"3596",3,0.0329940316071629
"4780",3,0.0325437713035898
"1816",3,0.0324181047684785
"5984",3,0.0321910557030275
"4879",3,0.0319607545353358
"475",3,0.0319543694271808
"2220",3,0.0319231554753153
"2222",3,0.0319231554753153
"2223",3,0.031903396075508
"3829",3,0.0318254867218511
"999",3,0.0318139965599989
"4490",3,0.0316194138741002
"4823",3,0.0314723935743641
"5858",3,0.0314145059873646
"5654",3,0.0309730517897918
"632",3,0.0309307541742553
"2888",3,0.0309086506443206
"5838",3,0.030859196690732
"4243",3,0.0308103275360702
"1963",3,0.03080858368321
"4529",3,0.030763977797524
"892",3,0.0307470253301766
"1847",3,0.0307195018729752
"4617",3,0.0305528650091943
"615",3,0.030464356706805
"5833",3,0.0302637453353725
